USA,0.01
CAN,0.01
WEU,0.01
JPK,0.01
ANZ,0.01
EEU,0.01
FSU,0.01
MDE,0.01
CAM,0.01
LAM,0.01
SAS,0.01
SEA,0.01
CHI,0.01
MAF,0.01
SSA,0.01
SIS,0.01
