year,originregion,destinationregion,fe_originregion,fe_destinationregion,fe_year
1995.0,SEA,WEU,-51.382255513998544,-0.7610671624940579,0.12768149336380574
1995.0,SEA,SSA,-51.382255513998544,-2.4028764846261303,0.12768149336380574
1995.0,SEA,LAM,-51.382255513998544,-1.9530835116355334,0.12768149336380574
1995.0,SEA,FSU,-51.382255513998544,-1.651160050728226,0.12768149336380574
1995.0,SEA,ANZ,-51.382255513998544,4.284422083802838,0.12768149336380574
1995.0,SEA,MDE,-51.382255513998544,0.538108062508222,0.12768149336380574
1995.0,SEA,CAM,-51.382255513998544,-1.2195564462397606,0.12768149336380574
1995.0,SEA,CAN,-51.382255513998544,4.940390629489466,0.12768149336380574
1995.0,SEA,CHI,-51.382255513998544,-2.0795528727899573,0.12768149336380574
1995.0,SEA,JPK,-51.382255513998544,0.2900013850747776,0.12768149336380574
1995.0,SEA,USA,-51.382255513998544,2.9288888832303517,0.12768149336380574
1995.0,CAN,SAS,-46.765008626831744,-2.8094238527720385,0.12768149336380574
1995.0,CAN,EEU,-46.765008626831744,-0.3804962121753839,0.12768149336380574
1995.0,CAN,MAF,-46.765008626831744,-0.3479130013600269,0.12768149336380574
1995.0,CAN,SIS,-46.765008626831744,1.8976983281384747,0.12768149336380574
1995.0,CAN,WEU,-46.765008626831744,-0.7610671624940579,0.12768149336380574
1995.0,CAN,SSA,-46.765008626831744,-2.4028764846261303,0.12768149336380574
1995.0,CAN,LAM,-46.765008626831744,-1.9530835116355334,0.12768149336380574
1995.0,CAN,FSU,-46.765008626831744,-1.651160050728226,0.12768149336380574
1995.0,CAN,ANZ,-46.765008626831744,4.284422083802838,0.12768149336380574
1995.0,CAN,MDE,-46.765008626831744,0.538108062508222,0.12768149336380574
1995.0,CAN,CAM,-46.765008626831744,-1.2195564462397606,0.12768149336380574
1995.0,CAN,SEA,-46.765008626831744,-1.274379777422979,0.12768149336380574
1995.0,CAN,CHI,-46.765008626831744,-2.0795528727899573,0.12768149336380574
1995.0,CAN,JPK,-46.765008626831744,0.2900013850747776,0.12768149336380574
1995.0,CAN,USA,-46.765008626831744,2.9288888832303517,0.12768149336380574
1995.0,CHI,SAS,-50.9344171529556,-2.8094238527720385,0.12768149336380574
1995.0,CHI,EEU,-50.9344171529556,-0.3804962121753839,0.12768149336380574
1995.0,CHI,MAF,-50.9344171529556,-0.3479130013600269,0.12768149336380574
1995.0,CHI,SIS,-50.9344171529556,1.8976983281384747,0.12768149336380574
1995.0,CHI,WEU,-50.9344171529556,-0.7610671624940579,0.12768149336380574
1995.0,CHI,SSA,-50.9344171529556,-2.4028764846261303,0.12768149336380574
1995.0,CHI,LAM,-50.9344171529556,-1.9530835116355334,0.12768149336380574
1995.0,CHI,FSU,-50.9344171529556,-1.651160050728226,0.12768149336380574
1995.0,CHI,ANZ,-50.9344171529556,4.284422083802838,0.12768149336380574
1995.0,CHI,MDE,-50.9344171529556,0.538108062508222,0.12768149336380574
1995.0,CHI,CAM,-50.9344171529556,-1.2195564462397606,0.12768149336380574
1995.0,CHI,SEA,-50.9344171529556,-1.274379777422979,0.12768149336380574
1995.0,CHI,CAN,-50.9344171529556,4.940390629489466,0.12768149336380574
1995.0,CHI,JPK,-50.9344171529556,0.2900013850747776,0.12768149336380574
1995.0,CHI,USA,-50.9344171529556,2.9288888832303517,0.12768149336380574
1995.0,JPK,SAS,-50.091744941106725,-2.8094238527720385,0.12768149336380574
1995.0,JPK,EEU,-50.091744941106725,-0.3804962121753839,0.12768149336380574
1995.0,JPK,MAF,-50.091744941106725,-0.3479130013600269,0.12768149336380574
1995.0,JPK,SIS,-50.091744941106725,1.8976983281384747,0.12768149336380574
1995.0,JPK,WEU,-50.091744941106725,-0.7610671624940579,0.12768149336380574
1995.0,JPK,SSA,-50.091744941106725,-2.4028764846261303,0.12768149336380574
1995.0,JPK,LAM,-50.091744941106725,-1.9530835116355334,0.12768149336380574
1995.0,JPK,FSU,-50.091744941106725,-1.651160050728226,0.12768149336380574
1995.0,JPK,ANZ,-50.091744941106725,4.284422083802838,0.12768149336380574
1995.0,JPK,MDE,-50.091744941106725,0.538108062508222,0.12768149336380574
1995.0,JPK,CAM,-50.091744941106725,-1.2195564462397606,0.12768149336380574
1995.0,JPK,SEA,-50.091744941106725,-1.274379777422979,0.12768149336380574
1995.0,JPK,CAN,-50.091744941106725,4.940390629489466,0.12768149336380574
1995.0,JPK,CHI,-50.091744941106725,-2.0795528727899573,0.12768149336380574
1995.0,JPK,USA,-50.091744941106725,2.9288888832303517,0.12768149336380574
1995.0,USA,SAS,-47.82861260573566,-2.8094238527720385,0.12768149336380574
1995.0,USA,EEU,-47.82861260573566,-0.3804962121753839,0.12768149336380574
1995.0,USA,MAF,-47.82861260573566,-0.3479130013600269,0.12768149336380574
1995.0,USA,SIS,-47.82861260573566,1.8976983281384747,0.12768149336380574
1995.0,USA,WEU,-47.82861260573566,-0.7610671624940579,0.12768149336380574
1995.0,USA,SSA,-47.82861260573566,-2.4028764846261303,0.12768149336380574
1995.0,USA,LAM,-47.82861260573566,-1.9530835116355334,0.12768149336380574
1995.0,USA,FSU,-47.82861260573566,-1.651160050728226,0.12768149336380574
1995.0,USA,ANZ,-47.82861260573566,4.284422083802838,0.12768149336380574
1995.0,USA,MDE,-47.82861260573566,0.538108062508222,0.12768149336380574
1995.0,USA,CAM,-47.82861260573566,-1.2195564462397606,0.12768149336380574
1995.0,USA,SEA,-47.82861260573566,-1.274379777422979,0.12768149336380574
1995.0,USA,CAN,-47.82861260573566,4.940390629489466,0.12768149336380574
1995.0,USA,CHI,-47.82861260573566,-2.0795528727899573,0.12768149336380574
1995.0,USA,JPK,-47.82861260573566,0.2900013850747776,0.12768149336380574
2000.0,SAS,EEU,-51.97717230513082,-0.3804962121753839,-0.06544892438563821
2000.0,SAS,MAF,-51.97717230513082,-0.3479130013600269,-0.06544892438563821
2000.0,SAS,SIS,-51.97717230513082,1.8976983281384747,-0.06544892438563821
2000.0,SAS,WEU,-51.97717230513082,-0.7610671624940579,-0.06544892438563821
2000.0,SAS,SSA,-51.97717230513082,-2.4028764846261303,-0.06544892438563821
2000.0,SAS,LAM,-51.97717230513082,-1.9530835116355334,-0.06544892438563821
2000.0,SAS,FSU,-51.97717230513082,-1.651160050728226,-0.06544892438563821
2000.0,SAS,ANZ,-51.97717230513082,4.284422083802838,-0.06544892438563821
2000.0,SAS,MDE,-51.97717230513082,0.538108062508222,-0.06544892438563821
2000.0,SAS,CAM,-51.97717230513082,-1.2195564462397606,-0.06544892438563821
2000.0,SAS,SEA,-51.97717230513082,-1.274379777422979,-0.06544892438563821
2000.0,SAS,CAN,-51.97717230513082,4.940390629489466,-0.06544892438563821
2000.0,SAS,CHI,-51.97717230513082,-2.0795528727899573,-0.06544892438563821
2000.0,SAS,JPK,-51.97717230513082,0.2900013850747776,-0.06544892438563821
2000.0,SAS,USA,-51.97717230513082,2.9288888832303517,-0.06544892438563821
2000.0,EEU,SAS,-52.126546792637356,-2.8094238527720385,-0.06544892438563821
2000.0,EEU,MAF,-52.126546792637356,-0.3479130013600269,-0.06544892438563821
2000.0,EEU,SIS,-52.126546792637356,1.8976983281384747,-0.06544892438563821
2000.0,EEU,WEU,-52.126546792637356,-0.7610671624940579,-0.06544892438563821
2000.0,EEU,SSA,-52.126546792637356,-2.4028764846261303,-0.06544892438563821
2000.0,EEU,LAM,-52.126546792637356,-1.9530835116355334,-0.06544892438563821
2000.0,EEU,FSU,-52.126546792637356,-1.651160050728226,-0.06544892438563821
2000.0,EEU,ANZ,-52.126546792637356,4.284422083802838,-0.06544892438563821
2000.0,EEU,MDE,-52.126546792637356,0.538108062508222,-0.06544892438563821
2000.0,EEU,CAM,-52.126546792637356,-1.2195564462397606,-0.06544892438563821
2000.0,EEU,SEA,-52.126546792637356,-1.274379777422979,-0.06544892438563821
2000.0,EEU,CAN,-52.126546792637356,4.940390629489466,-0.06544892438563821
2000.0,EEU,CHI,-52.126546792637356,-2.0795528727899573,-0.06544892438563821
2000.0,EEU,JPK,-52.126546792637356,0.2900013850747776,-0.06544892438563821
2000.0,EEU,USA,-52.126546792637356,2.9288888832303517,-0.06544892438563821
2000.0,MAF,SAS,-50.79847297081287,-2.8094238527720385,-0.06544892438563821
2000.0,MAF,EEU,-50.79847297081287,-0.3804962121753839,-0.06544892438563821
2000.0,MAF,SIS,-50.79847297081287,1.8976983281384747,-0.06544892438563821
2000.0,MAF,WEU,-50.79847297081287,-0.7610671624940579,-0.06544892438563821
2000.0,MAF,SSA,-50.79847297081287,-2.4028764846261303,-0.06544892438563821
2000.0,MAF,LAM,-50.79847297081287,-1.9530835116355334,-0.06544892438563821
2000.0,MAF,FSU,-50.79847297081287,-1.651160050728226,-0.06544892438563821
