USA,USA,0.0
USA,CAN,-479384.31676866
USA,WEU,192786.35108909803
USA,JPK,40688.35484943446
USA,ANZ,7559.279080702727
USA,EEU,40298.0602162457
USA,FSU,87119.47800642152
USA,MDE,35690.49438589854
USA,CAM,333994.043155863
USA,LAM,43916.98420762707
USA,SAS,39733.45299975108
USA,SEA,77456.77838104172
USA,CHI,43800.4788669601
USA,MAF,4709.947352088468
USA,SSA,18640.712633675957
USA,SIS,28976.351066657753
CAN,USA,-523566.961238614
CAN,CAN,0.0
CAN,WEU,62716.157608331785
CAN,JPK,3920.9621019432634
CAN,ANZ,3098.1167784378094
CAN,EEU,13485.166479815618
CAN,FSU,12224.753910002832
CAN,MDE,8579.288108289044
CAN,CAM,1143.4580606777447
CAN,LAM,3024.685346879187
CAN,SAS,14449.12040932835
CAN,SEA,13441.25823336148
CAN,CHI,16721.230572989876
CAN,MAF,2971.885942963707
CAN,SSA,4505.532868876046
CAN,SIS,3392.9846151229835
WEU,USA,89324.4207147188
WEU,CAN,55080.96668458555
WEU,WEU,0.0
WEU,JPK,3815.6867876855576
WEU,ANZ,70270.06309558716
WEU,EEU,154700.4321977709
WEU,FSU,188162.07185471614
WEU,MDE,93421.60709753224
WEU,CAM,4220.814090960986
WEU,LAM,72072.5196901415
WEU,SAS,42082.09535810584
WEU,SEA,25479.414053031374
WEU,CHI,14421.362859249944
WEU,MAF,85298.60539793366
WEU,SSA,85875.61780708577
WEU,SIS,12305.074585173063
JPK,USA,70082.47274783748
JPK,CAN,8167.6346523167995
JPK,WEU,16076.699729397276
JPK,JPK,0.0
JPK,ANZ,12066.188150774327
JPK,EEU,67.95697639079953
JPK,FSU,4083.1311932808276
JPK,MDE,-658.6930397480443
JPK,CAM,254.15123069198617
JPK,LAM,11712.329152284181
JPK,SAS,293.11322140202356
JPK,SEA,9017.579017723307
JPK,CHI,15718.49866257138
JPK,MAF,-80.01522982505821
JPK,SSA,87.19103833640717
JPK,SIS,-7.946740000565598
ANZ,USA,5156.739296459307
ANZ,CAN,2534.7076688735146
ANZ,WEU,81239.80253843038
ANZ,JPK,2467.4620611367
ANZ,ANZ,0.0
ANZ,EEU,10488.758994791762
ANZ,FSU,5147.424296280445
ANZ,MDE,8206.893432029623
ANZ,CAM,211.66171971215937
ANZ,LAM,1965.35076553213
ANZ,SAS,4322.010649347445
ANZ,SEA,14613.611651859235
ANZ,CHI,7048.064715608994
ANZ,MAF,1022.4654429377915
ANZ,SSA,5326.042794059526
ANZ,SIS,3579.2286013011635
EEU,USA,28668.319161347066
EEU,CAN,17668.28470489939
EEU,WEU,239698.3526742485
EEU,JPK,-634.502341716971
EEU,ANZ,9585.743401387286
EEU,EEU,0.0
EEU,FSU,28998.995141323947
EEU,MDE,15975.043249980952
EEU,CAM,-182.68346423397963
EEU,LAM,48.80992112267293
EEU,SAS,-911.343977697136
EEU,SEA,111.78165652750674
EEU,CHI,-393.88194218918517
EEU,MAF,-2612.2918877735337
EEU,SSA,614.078104009831
EEU,SIS,109.97160006178986
FSU,USA,20465.4469250869
FSU,CAN,4106.075351968556
FSU,WEU,96358.08371027873
FSU,JPK,-246.77769298338967
FSU,ANZ,681.083581511731
FSU,EEU,13144.513400940239
FSU,FSU,0.0
FSU,MDE,2171.165217861013
FSU,CAM,-249.71148602480957
FSU,LAM,-496.0724737776909
FSU,SAS,-4415.459642643666
FSU,SEA,-567.0115018562492
FSU,CHI,-47.0857033703079
FSU,MAF,-1488.992742288516
FSU,SSA,-572.8302901238682
FSU,SIS,-53.67938601958741
MDE,USA,62894.2494190131
MDE,CAN,20040.76838001933
MDE,WEU,174180.9624702048
MDE,JPK,-687.6619913856417
MDE,ANZ,13236.993632939328
MDE,EEU,18657.337865588343
MDE,FSU,32011.967917637656
MDE,MDE,0.0
MDE,CAM,-350.8009321939632
MDE,LAM,1276.905037951905
MDE,SAS,205266.58952914513
MDE,SEA,50813.77685935166
MDE,CHI,-472.4763354397592
MDE,MAF,39312.90388807762
MDE,SSA,12994.454490613367
MDE,SIS,-60.65452237101484
CAM,USA,627733.5275222296
CAM,CAN,5233.013147422139
CAM,WEU,16490.108808987123
CAM,JPK,-315.9782955124326
CAM,ANZ,606.5114710616047
CAM,EEU,-30.83303320477694
CAM,FSU,259.5412277633097
CAM,MDE,157.20548470856855
CAM,CAM,0.0
CAM,LAM,-18318.54786974088
CAM,SAS,-159.05650107282955
CAM,SEA,-197.97240264423849
CAM,CHI,146.87229969026012
CAM,MAF,-135.09979017979717
CAM,SSA,-153.32432268038875
CAM,SIS,-1659.1843439290917
LAM,USA,105329.18731456227
LAM,CAN,11664.280465441972
LAM,WEU,239881.0965525351
LAM,JPK,13647.26270053462
LAM,ANZ,5027.436261260727
LAM,EEU,1690.5275290989375
LAM,FSU,1758.8565955009274
LAM,MDE,5197.160254981319
LAM,CAM,-13436.064697822918
LAM,LAM,0.0
LAM,SAS,-252.42399290057585
LAM,SEA,-286.4441565135987
LAM,CHI,3693.4830569056357
LAM,MAF,-446.18942478502504
LAM,SSA,338.15058731046923
LAM,SIS,-3226.6342082300594
SAS,USA,229041.5175189307
SAS,CAN,83617.76978723689
SAS,WEU,270311.15917621995
SAS,JPK,9180.058114125159
SAS,ANZ,58137.89193785413
SAS,EEU,-1177.4397119633286
SAS,FSU,-2773.9499800101653
SAS,MDE,786882.9609385683
SAS,CAM,798.210012911286
SAS,LAM,-191.53207169324432
SAS,SAS,0.0
SAS,SEA,116207.44593929061
SAS,CHI,346.6856969607231
SAS,MAF,-704.8734356952309
