0,0.016620620934212148
1,0.016620620934212148
2,0.014865833576392148
3,0.013695975337845482
4,0.012526117099298816
5,0.012543707568834786
6,0.010780124976246802
7,0.009016542383658817
8,0.007252959791070833
9,0.005489377198482848
10,-0.004643738217030495
11,-0.0022225543981558003
12,0.0001986294207188942
13,0.002619813239593589
14,0.005040997058468283
15,-0.0022973383429403423
16,0.005003605086076012
17,0.012304548515092367
18,0.01960549194410872
19,0.026906435373125075
20,0.05099601346744935
21,0.049902639563811746
22,0.04880926566017414
23,0.04771589175653654
24,0.046622517852898934
25,0.04933943301902613
26,0.046340914580506126
27,0.04334239614198613
28,0.04034387770346613
29,0.03734535926494613
30,0.0328035813511866
31,0.030576692650286365
32,0.028349803949386132
33,0.0261229152484859
34,0.023896026547585665
35,0.019963806386260965
36,0.01858958341557296
37,0.01721536044488496
38,0.01584113747419696
39,0.01446691450350896
40,0.012002071357049565
41,0.01117315847424726
42,0.010344245591444956
43,0.009515332708642651
44,0.008686419825840347
45,0.007187042928167278
46,0.006693362052800355
47,0.006199681177433431
48,0.005706000302066507
49,0.0052123194266995845
50,0.004323986046575296
51,0.0040276314235870555
52,0.003731276800598814
53,0.0034349221776105734
54,0.0031385675546223325
55,0.002605699985417033
56,0.0024276018355373213
57,0.0022495036856576096
58,0.002071405535777898
59,0.0018933073858981861
60,0.0015749171504156425
61,0.001466965043337347
62,0.0013590129362590511
63,0.0012510608291807553
64,0.0011431087221024597
65,0.0006690944350366066
66,0.0007441734179520896
67,0.0008192524008675724
68,0.0008943313837830553
69,0.0009694103666985383
70,0.0016725062416229814
71,0.0014335767785339842
72,0.0011946473154449868
73,0.0009557178523559894
74,0.0007167883892669921
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
